NAME;LINK
Cryogear Switch NSP XCI NSZ Base XCI;https://drive.google.com/uc?export=download&id=1zM0fhdSrusRi3HxR-2HI_PUPCS33WlMP
Cryogear Switch NSP XCI NSZ Torrent;https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDo1MDU1Rjk2RjQyRENEQThERjlGOEE2MUM0MTg1N0I1NDY3QzBEOThBJnRyPWh0dHAlM0ElMkYlMkZidDMudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBDc
Crypt of the NecroDancer: Nintendo Switch Edition Switch NSP XCI NSZ Base (eShop);https://drive.google.com/open?id=1hKjAKphIp77y9VUePQ2lZ1YjIF6cqzQZ
Crypt of the NecroDancer: Nintendo Switch Edition Switch NSP XCI NSZ Base + v1.0.5 (Patched);https://1fichier.com/?i8s6hqhjnctgzesgvpjd&af=2850246
Crypto Is Dead Switch NSP NSZ Base (eShop);https://1fichier.com/?htp42otwnzpfgxn5n3e9&af=2850246
Crypto Is Dead Switch NSP NSZ Crypto Is Dead [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDpFNEFDQTcxOERDMjdGMTRDNkMxQUI3ODE4QjgyMkRCRTlDMkQyQjM4JnRyPWh0dHAlM0ElMkYlMkZidDIudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBDc
Crypto Mining Simulator – Ultimate Trading Strategy Tycoon Craft & Idle Game 3D Switch NSP NSZ Base (eShop);https://1fichier.com/?8w70n6542r7skwom9suk&af=2850246
Crypto Mining Simulator – Ultimate Trading Strategy Tycoon Craft & Idle Game 3D Switch NSP NSZ Crypto Mining Simulator [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDpEMTBGNDM2QjVERDRBQzM5M0VFODI4MDk4NjIzQ0I0Q0Y3NDY5MDFBJnRyPWh0dHAlM0ElMkYlMkZidC50LXJ1Lm9yZyUyRmFubiUzRm1hZ25ldCZkbj0lNUJOaW50ZW5kbyUyMFN3aXRjaCU1RCUyMENye
Crypto by POWGI Switch NSP XCI Base NSP;https://drive.google.com/file/d/1PYDM9Fp8xczzw4XKvxU0UWaWU1l7u97u/view?usp=sharing
Crypto by POWGI Switch NSP XCI Base XCI;https://drive.google.com/file/d/1aKNh36x07w9BJeUUWoB0eK3tXPLFC9Zm/view?usp=sharing
Cryptract Switch NSP Base (eShop);https://1fichier.com/?dip0rop6ompch0dqxvbb&af=2850246
Crysis 2 Remastered Switch NSP NSZ Base (eShop);https://1fichier.com/?bp75zu9eh3nbip5kv2ci&af=2850246
Crysis 3 Remastered Switch NSP NSZ Base (eShop);https://uptobox.com/ogar87l3302n
Crysis 3 Remastered Switch NSP NSZ Crysis 3 Remastered (RUS MOD) [NSP];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDpERjZFODEyN0IwQ0ZGMTMzMzQ3RjBDNDAwMzU4QzRDRTUyQjc1OEQ2JnRyPWh0dHAlM0ElMkYlMkZidC50LXJ1Lm9yZyUyRmFubiUzRm1hZ25ldCZkbj0lNUJOaW50ZW5kbyUyMFN3aXRjaCU1RCUyMENye
Crysis Remastered Switch NSP XCI NSZ Base (eShop);https://drive.google.com/file/d/1wRMNgXnGjRjENiL_Y3iMkqyWSOSY85NR/view?usp=sharing
Crysis Remastered Switch NSP XCI NSZ Base + 1.2.0 XCI;https://drive.google.com/file/d/1NDvf-Hgv_J3VLRxAU06mINApDlr8TqrM/view?usp=sharing
Crysis Remastered Switch NSP XCI NSZ Base + 1.3.0 XCI;https://mega.nz/file/nEFFiIoQ#aYBoq-EnJcVrKRYYL_KhYg3toOKH80VB4H1WFxavxlE
Crysis Remastered Switch NSP XCI NSZ Base + 1.4.0 XCI;https://uptobox.com/gd9urur594vk
Crysis Remastered Switch NSP XCI NSZ Base + 1.5.0 XCI;https://uptobox.com/pw0jldko5tiq
Crysis Remastered Switch NSP XCI NSZ Base + 1.6.0;https://1fichier.com/?5i9s8dxmolitp0usd9dm&af=2850246
Crysis Remastered Switch NSP XCI NSZ Download;https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDo5MTVCOTU1NERFOUQyQkEwQjNCNTg3ODk5MUFFRjJEQ0U2QTgwMUQ3JnRyPWh0dHAlM0ElMkYlMkZidDIudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBDc
Crystal Crisis Switch NSP XCI Base (eShop);https://1fichier.com/?drq9gl3oqz5sj1nogzkp&af=2850246
Crystal Crisis Switch NSP XCI Base + v1.8.028 (Patched);https://1fichier.com/?2baq6jer0ozngr58b1zy&af=2850246
Crystal Goddess Switch NSP NSZ Base (eShop);https://megaup.net/1PgtV/Crystal_Goddess_[0100EBC019652000][v0][US].nsp.rar
Crystal Ortha Switch NSP XCI Base;https://1fichier.com/?t58g271yfbifq4fti8oj&af=2850246
Cthulhu Mythical RPG Bloody Tennyo Legend Switch NSP Base (eShop);https://megaup.net/1JZ8m/Cthulhu_Mythical_RPG_Bloody_Tennyo_Legend_[0100A3B017568000][v0][JP].nsp.rar
Cthulhu Mythical RPG Girl Sleeping in the Sea of Miasma Switch NSP XCI Base (eShop);https://1fichier.com/?02bdbf3itybsnvdx1644&af=2850246
Cthulhu Mythical RPG Girl Sleeping in the Sea of Miasma Switch NSP XCI Base + v1.0.1 (Patched);https://1fichier.com/?esne69p9n2wcn5esvbxy&af=2850246
Cthulhu Saves Christmas Switch NSP XCI NSZ Base;https://1fichier.com/?xvv18st8xek0iu3ejgss&af=2850246
Cthulhu Saves Christmas Switch NSP XCI NSZ Cthulhu Saves Christmas [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDo0RDQ5RUI5MDk3MTRENzJGNzY4Qjc5MDJDREM2N0NDQjI2QkQ3NzdEJnRyPWh0dHAlM0ElMkYlMkZidDMudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBDd
Cthulhu pub Switch NSP Base (eShop);https://1fichier.com/?645qp2rmv9f96mw2y7hw&af=2850246
Cube Blast: Match Switch NSP XCI Base (Patched);https://1fichier.com/?lfyghxz7wwde15w3f57c&af=2850246
Cube Blast: Match Switch NSP XCI Base (eShop);https://1fichier.com/?y9twwftgwwor2y8qec4q&af=2850246
Cube Decider Switch NSP Base (eShop);https://1fichier.com/?r77m8iq08iku53def9ke&af=2850246
Cube Life: Island Survival Switch NSP XCI NSZ Base;https://1fichier.com/?ijjv1du0zjw63ec4n9ax&af=2850246
Cube Life: Island Survival Switch NSP XCI NSZ Base + v1.0.1;https://1fichier.com/?mae7lnagxgd6kxtsz3ej&af=2850246
Cube Raiders Switch NSP XCI Base;https://1fichier.com/?w7cmzrbj8vwqinhx2ys9&af=2850246
Cube Samurai: Run Squared Switch NSP Base (eShop);https://1fichier.com/?1nj5aptdt1h06zd596ys&af=2850246
Cubers: Arena Switch NSP XCI Base + v1.0.1 XCI;https://uptobox.com/6suih9p0g7dt
Cubers: Arena Switch NSP XCI Base NSP;https://drive.google.com/file/d/1QGYDyLqejvC1Z9K7PFmk8KibjiiCFevn/view?usp=sharing
Cubers: Arena Switch NSP XCI Download;https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDpCQUIyRDFBMTlENzc3NzRFQjIzNTNGMUQyODdERDExODAxRjM0N0RFJnRyPWh0dHAlM0ElMkYlMkZidDIudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBDd
Cubic Figures Switch NSP Base (eShop);https://1fichier.com/?23m6zoikvo22wjiqxqr7&af=2850246
Cubic Light Switch NSP Base (eShop);https://1fichier.com/?3ujuf346w1jf66wx84oa&af=2850246
Cubic Parking Switch NSP Base (eShop);https://1fichier.com/?d903r5ylumjs9qj3661g&af=2850246
CubicBan Switch NSP Base (eShop);https://1fichier.com/?fv8votr5rn77zbngan8m&af=2850246
Cubicity Switch NSP XCI Base NSP;https://uptobox.com/qtai4ab339rg
Cubicity Switch NSP XCI Base XCI;https://drive.google.com/file/d/1gcglc4A3m_aHUucPfm0dTIOPypyc03N7/view?usp=sharing
Cubixx Switch NSP XCI Base;https://1fichier.com/?hovikekzitcvhxzm48x8&af=2850246
Cuccchi Switch NSP XCI NSZ Base (Patched);https://1fichier.com/?9iywt84bzrhfyl6o2mem&af=2850246
Cuccchi Switch NSP XCI NSZ Base (eShop);https://1fichier.com/?w8gelu5kvzjfhci39yh9&af=2850246
Cuccchi Switch NSP XCI NSZ Base + v1.01 (Patched);https://1fichier.com/?77x8qdfdksqdgeb81im3&af=2850246
Cuddly Forest Friends Switch NSP XCI Cuddly Forest Friends [NSP];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDoxRTAxRTc1REU5QjMwN0M5OTVDODBDOEQ5OEY5Q0JFRDM0MzkyN0NCJnRyPWh0dHAlM0ElMkYlMkZidC50LXJ1Lm9yZyUyRmFubiUzRm1hZ25ldCZkbj0lNUJOaW50ZW5kbyUyMFN3aXRjaCU1RCUyMEN1Z
Cue Sports Switch NSP Base (eShop);https://1fichier.com/?ddha8bny1b0y7yakl9p3&af=2850246
Cult of the Lamb Switch NSP NSZ Base (eShop);https://1fichier.com/?uv0e3mvsg84ybvdldrah&af=2850246
Cultist Simulator: Initiate Edition Switch NSP XCI NSZ Base;https://1fichier.com/?7kmwdv8ia4r9ikiqhy15&af=2850246
Cultist Simulator: Initiate Edition Switch NSP XCI NSZ Base (eShop);https://1fichier.com/?rzbldiwdeityd8qm4jq1&af=2850246
Cultist Simulator: Initiate Edition Switch NSP XCI NSZ Cultist Simulator Initiate Edition [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDo0MEE2MEM4NUFFMDk0NDI2Qzk3REE3MUNGMDVBQTc4Qzc1N0YxMjUyJnRyPWh0dHAlM0ElMkYlMkZidDIudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBDd
Cupcake Match Switch NSP Base (eShop);https://1fichier.com/?1r8ctr6jx0bba18pqs5p&af=2850246
Cuphead The Delicious Last Course Switch NSP XCI NSZ Base (eShop);https://drive.google.com/open?id=1Tj1r6ZwcrY474v2Mmk5WnHp1G9CCjCli
Cuphead The Delicious Last Course Switch NSP XCI NSZ Base + v1.2.5;https://drive.google.com/open?id=1LXDSqkPkJAVxyyGRkxFRq6aAhpyICaEw
Cupid Parasite Switch NSP XCI Base + v1.0.1;https://1fichier.com/?oeyuezpeayq3lpr3bgcr&af=2850246
Curious Cases Switch NSP XCI NSZ Base (Patched);https://drive.google.com/open?id=1Jo5nAKqren-rdPzzSf_Oc0_x2Gs0Shq6
Curious Cases Switch NSP XCI NSZ Base (eShop);https://drive.google.com/open?id=1aAgnmWGo0S0ZZwxEplzdiwu4SHOw05yH
Curious Cases Switch NSP XCI NSZ Curious Cases + 1.0.3 [NSZ] 1.55 GB;https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDoyNzE5MTMyNTc5RkVGQTBEMDk5NjQzODQ2NkYxREUzQjhGMzQzNzE2JnRyPWh0dHAlM0ElMkYlMkZidDMudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBDd
Curious Expedition 2 Switch NSP XCI NSZ Base (Patched);https://1fichier.com/?getgddkjasrclq6uiy5p&af=2850246
Curious Expedition 2 Switch NSP XCI NSZ Base (eShop);https://1fichier.com/?x6nqpqc35rdo4aor6ry9&af=2850246
Curious Expedition 2 Switch NSP XCI NSZ Curious Expedition 1-2 [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDpCNzcxOEI3MDk5QURGMEZENTFCQjYwNTU4QzMxMjc1MzE4MDg4NzQzJnRyPWh0dHAlM0ElMkYlMkZidDMudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBDd
Curious Expedition Switch NSP NSZ XCI Base (eShop);https://drive.google.com/open?id=1ZwuqQw83TfOciBk4qK5tCL7YtEWcwm_h
Curious Expedition Switch NSP NSZ XCI Base + v1.0.2 XCI;https://uptobox.com/to0x6vtuhpx6
Curious Expedition Switch NSP NSZ XCI Base + v1.0.4;https://drive.google.com/file/d/1tpjObrKGRPJ32JFDa-zxP212LZLHXf_s/view?usp=sharing
Curious Expedition Switch NSP NSZ XCI Curious Expedition 1-2 [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDpCNzcxOEI3MDk5QURGMEZENTFCQjYwNTU4QzMxMjc1MzE4MDg4NzQzJnRyPWh0dHAlM0ElMkYlMkZidDMudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBDd
Curling Switch NSP XCI Base;https://1fichier.com/?lzqd6pdc7x9nv8n5p5sp&af=2850246
Curse of the Dead Gods Switch NSP XCI NSZ Base;https://1fichier.com/?takhrroq3cero0yi2sqj&af=2850246
Curse of the Dead Gods Switch NSP XCI NSZ Base (eShop);https://1fichier.com/?2vgud0pb2ca0izogt7ve&af=2850246
Cursed Island Switch NSP Base (eShop);https://1fichier.com/?07wbrid56jdif0xszmco&af=2850246
Cursed to Golf Switch NSP NSZ Base (eShop);https://1fichier.com/?da30rv6rjp9kzy7c07ac&af=2850246
Curve Racer Switch NSP XCI Base;https://1fichier.com/?cct4fs3dr1b1z2838wp7&af=2850246
Curve Racer Switch NSP XCI Base (Patched);https://1fichier.com/?d0g9r8h0eoeudrniznq5&af=2850246
Curved Space Switch NSP XCI Base (eShop);https://1fichier.com/?7dbvis919clq9jr86gf3&af=2850246
Curved Space Switch NSP XCI Base + v1.0.5.18.21 (Patched);https://1fichier.com/?5iph3punx77gidzjwfs2&af=2850246
Cyanide & Happiness – Freakpocalypse Switch NSP XCI Base (eShop);https://1fichier.com/?mtxc2jpezagia1zgy8p0&af=2850246
Cyanide & Happiness – Freakpocalypse Switch NSP XCI Base + v1.1 (Patched);https://1fichier.com/?7sso4bmvitvi6qtlbw3k&af=2850246
Cyanide & Happiness – Freakpocalypse Switch NSP XCI Base v1.25 (Dumped);https://1fichier.com/?x0dvz1fyf2qnuao8vw5w&af=2850246
Cyanotype Daydream -The Girl Who Dreamed the World- Switch NSP [Full Game] Base (eShop);https://1fichier.com/?qw7ijqknvbahot4zhm3k&af=2850246
Cyber Complex Switch NSP XCI NSZ Base + v1.1.0 XCI;https://uptobox.com/bze9cb39ania
Cyber Complex Switch NSP XCI NSZ Base NSP;https://drive.google.com/file/d/1g6FEzYvKX7Im8nxTlCCDoRwHdMehTPTd/view?usp=sharing
Cyber Engine Switch NSP Base (eShop);https://1fichier.com/?0qjcsb16k8247l0akcyu&af=2850246
Cyber Fight Switch NSP Base (eShop);https://1fichier.com/?a1y7c0u33zky5e5fgbsx&af=2850246
Cyber Hook Switch NSP XCI NSZ Base (Patched);https://1fichier.com/?20q2le0uzpdi0dausv8z&af=2850246
Cyber Hook Switch NSP XCI NSZ Base (eShop);https://1fichier.com/?bv7ahmlqn5qi81iaj48d&af=2850246
Cyber Hook Switch NSP XCI NSZ Cyber Hook [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDpFNEM3M0I5OUY3REQ5MjEwQ0FDMkUyNjUxMzZCOTI5RDJENDEzODU2JnRyPWh0dHAlM0ElMkYlMkZidDMudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBDe
Cyber Pool Switch NSP Base (eShop);https://1fichier.com/?ytk2861kfd2y0q02ikw1&af=2850246
Cyber Protocol Prologue Switch NSP Base (eShop);https://1fichier.com/?p8li07d6b5wtve3054xt&af=2850246
Cyber Protocol Switch NSP XCI NSZ Base XCI;https://uptobox.com/v02xbwi6ecu0
Cyber Protocol Switch NSP XCI NSZ Base  NSP;https://drive.google.com/open?id=1C7YNLppG7pmJgZch_lFCJNEtQ3p2F-NR
Cyber Protocol Switch NSP XCI NSZ Torrent;https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDo3MDA2OTk2MzY2MEZFNDc2RTA1Rjg1MEFDNzQwMzA3RDA5MTU2NDZDJnRyPWh0dHAlM0ElMkYlMkZidDIudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBDe
Cyber Shadow Switch NSP XCI Base;https://1fichier.com/?rqb3wip6jtj65zc0o86o&af=2850246
Cyber Shadow Switch NSP XCI Base + v1.0.2 (Patched);https://uptobox.com/wz92lqt8zsiv
Cyber Shadow Switch NSP XCI Base + v1.0.3 (Patched);https://1fichier.com/?s1fwhqizlfb1dqyepb0s&af=2850246
Cyber Velocity Run Switch NSP Base (eShop);https://1fichier.com/?8uga9bvofxbkpyl6jkgz&af=2850246
CyberHive Switch NSP XCI NSZ Base (Patched);https://uptobox.com/4ckco4r0zgcp
CyberHive Switch NSP XCI NSZ Base (eShop);https://1fichier.com/?19eklmtp1y9mnavi0hnr&af=2850246
CyberTaxi Switch NSP XCI NSZ Base;https://uptobox.com/bk6iaqdbglve
CyberTaxi Switch NSP XCI NSZ Base + v1.1.0 (Patched);https://1fichier.com/?yu7zbpgty2262vtvz50m&af=2850246
Cyborg Invasion Shooter 3: Savior Of The World Switch NSP Base (eShop);https://1fichier.com/?0yk4x65eyr3pv84rigt4&af=2850246
Cyjin: The Cyborg Ninja Switch NSP NSZ Base (eShop);https://1fichier.com/?p6mcocidsaekap7ff4yk&af=2850246
Cyjin: The Cyborg Ninja Switch NSP NSZ Cyjin the Cyborg Ninja [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDo0RjUyQUY1MDQxQ0FCMzZDMTQwOUFFNjgyRjNGQ0Y3MDNDQTFCRTg0JnRyPWh0dHAlM0ElMkYlMkZidC50LXJ1Lm9yZyUyRmFubiUzRm1hZ25ldCZkbj0lNUJOaW50ZW5kbyUyMFN3aXRjaCU1RCUyMEN5a
Cytus α Switch NSP XCI Base;https://uptobox.com/06cv4ade0d8h
Cytus α Switch NSP XCI Base + v1.0.6;https://1fichier.com/?oxtq1e89c4pjhdymr5vd&af=2850246
Cytus α Switch NSP XCI Torrent;https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDpDRUQ2MDAwREM1MkVFQTQ1NEVBREZGRUEyRDI4MDA4QzQ5RDI4MERBJnRyPWh0dHAlM0ElMkYlMkZidDIudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBDe
D/Generation : The Original Switch NSP XCI Base (eShop);https://1fichier.com/?hfwkqfyioysqydx1wi1w&af=2850246
D/Generation : The Original Switch NSP XCI Base + v1.0.3;https://1fichier.com/?y2x6nb7m16234tmmieo6&af=2850246
D/Generation Switch NSP XCI Base (eShop);https://1fichier.com/?1z0ik41tc5uxm2o4xol1&af=2850246
D/Generation Switch NSP XCI Base + v1.0.1;https://1fichier.com/?nk93xgl0f23c3w082vgx&af=2850246
DAIROKU：AYAKASHIMORI Switch NSP XCI Base (Dumped);https://1fichier.com/?7360qy83yxzuukjrwgj3&af=2850246
DAIROKU：AYAKASHIMORI Switch NSP XCI Base NSP;https://uptobox.com/es46p1q8onft
DAIROKU：AYAKASHIMORI Switch NSP XCI Base XCI;https://uptobox.com/iklk3s7tftq0
DARIUS COZMIC REVELATION Switch NSP XCI Base;https://1fichier.com/?pln2925ie5k5klb0udiv&af=2850246
DARIUS EXTRA VERSION Switch NSP Base (eShop);https://1fichier.com/?e67sdi4620891ftwocl8&af=2850246
DARIUSBURST CS CORE + TAITO/SEGA Pack Switch NSP Base (eShop);https://1fichier.com/?t1furixwswc1ft1zbedg&af=2850246
DARK MINUTE: Kira’s Adventure Switch NSP NSZ Base (eShop);https://1fichier.com/?q6i59gevag87h1t9y7ze&af=2850246
DARK MINUTE: Kira’s Adventure Switch NSP NSZ Dark Minute Kiras Adventure [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDo1QjEyMDRFMDE2MDJFMDU4MUYwNDI1REM3QUE0NDI1NDU5QzIzOTVCJnRyPWh0dHAlM0ElMkYlMkZidDQudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBEY
DARK SOULS : REMASTERED Switch NSP XCI Base 01004AB00A260000 NSP;https://drive.google.com/open?id=1CV9VKVTnx8H4eys5GdeB88aMq92eHhgc
DARK SOULS : REMASTERED Switch NSP XCI Base XCI;https://drive.google.com/open?id=1dkbagm4tk426Mx0UujZ9DmMiVGoI67SF
DARQ Complete Edition Switch NSP XCI NSZ Base;https://1fichier.com/?9j0kshiyj1rjwgqf56ue&af=2850246
DARQ Complete Edition Switch NSP XCI NSZ Base + v1.0.1 (Patched);https://1fichier.com/?6lccw7i45nmnygc9c7rl&af=2850246
DC League of Super-Pets: The Adventures of Krypto and Ace Switch NSP NSZ Base (eShop);https://1fichier.com/?6ry39xnzl4oisvp2swfk&af=2850246
DC Super Hero Girls: Teen Power Switch NSP XCI Base (Conv);https://1fichier.com/?a7l5jn3acln2lh7m1blk&af=2850246
DC Super Hero Girls: Teen Power Switch NSP XCI Base (Dumped);https://1fichier.com/?hm7smtfxa0tupnd2de2l&af=2850246
DEAD OR SCHOOL Switch NSP NSZ Base (eShop);https://drive.google.com/uc?export=download&id=1bkQouUTmAlThKMiUbkTenbspf4AWB6ck
DEAD OR SCHOOL Switch NSP NSZ Dead or School [NSZ];http://mgnetu.com/m6QnXFa
DEADBOLT Switch NSP Base NSP;https://drive.google.com/open?id=1_WPzF7upCpa1y9yZdgGyos7mISg-M7BZ
DEADBOLT Switch NSP ID=01002ED00ACC0000;http://mgnetu.com/ZrKnmXB
DEATHRUN TV Switch NSP Base (eShop);https://1fichier.com/?j04dfhxtcyz01pbf2gkt&af=2850246
DEEEER Simulator: Your Average Everyday Deer Game Switch NSP NSZ Base (eShop);https://1fichier.com/?r12majhro0rrl84i7wik&af=2850246
DEEMO -Reborn- Switch NSP XCI Base;https://1fichier.com/?mukba5ik4oq9ggqxflqa&af=2850246
DEEMO -Reborn- Switch NSP XCI Base + v1.0.1;https://uptobox.com/i6kd0sai9aw2
DEEMO Switch NSP XCI Base (eShop);https://drive.google.com/open?id=10vbyaQpa-notmJAAqkMtGWp83xeBFMNx
DEEMO Switch NSP XCI Base + v1.6.0 XCI;https://drive.google.com/open?id=1j_oFxj-AtSFghzjqjtNbCeDYarEDzZbo
DEEMO Switch NSP XCI Base + v1.7.0;https://1fichier.com/?c8m4fz7npifn67o2nsfg&af=2850246
DEMON’S TILT Switch NSP XCI Base 0100BE800E6D8000 NSP;https://drive.google.com/open?id=1b9Kqq8cfvxnmOZOR5RB9USdTcYtISltT
DEMON’S TILT Switch NSP XCI Base XCI;https://drive.google.com/open?id=1-XkegfP5PSr_sDAsldx-C0p6jQl9aeev
DESIRE remaster ver Switch NSP XCI Base 0100D870102BC000 NSP;https://drive.google.com/open?id=1fJzI17YjE13-ntkUuHKSiRKtXqYo7Q0f
DESIRE remaster ver Switch NSP XCI Base XCI;https://drive.google.com/open?id=1iLKc5pKfXi8Jd3WlX19FD4Nf8ZNZGpuB
DIABOLIK LOVERS CHAOS LINEAGE Switch NSP XCI Base (Dumped);https://1fichier.com/?qg6pqutz5v04znfh58dc&af=2850246
DIABOLIK LOVERS CHAOS LINEAGE Switch NSP XCI Base (eShop);https://1fichier.com/?coduqljtzueyyaw5o3pl&af=2850246
DIGIMON SURVIVE Switch NSP XCI NSZ Base (eShop);https://1fichier.com/?b1v6jwyar9j0m3mciaqc&af=2850246
DISTRAINT 2 Switch NSP XCI Base NSP;https://mega.nz/file/gV4EUCbD#4flNxoeMhvnz5KOGiHkPTNAKvc7_sQya6xdG8hj5uhs
DISTRAINT 2 Switch NSP XCI Base XCI;https://drive.google.com/file/d/1EULoPaGJ06odMKWb_zKjl4UQsjo6AgqW/view?usp=sharing
DISTRAINT Collection Switch NSP Base (eShop);https://1fichier.com/?7sej6qjdcc2ve2yg00p8&af=2850246
DISTRAINT: Deluxe Edition Switch NSP XCI Base;https://uptobox.com/efsttuhxl9t9
DISTRAINT: Deluxe Edition Switch NSP XCI Distraint 1+2 [NSP];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDo3N0E1QUU4RjRBQUQyMEMwOUIwMEI3Q0NERjEyMDVDQ0NFMjhDQzYyJnRyPWh0dHAlM0ElMkYlMkZidDQudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBEa
DODGE HARD Switch NSP XCI Base;https://1fichier.com/?xnpy3yzdaxyij75bx3mi&af=2850246
DOG GONE GOLFING Switch NSP XCI Base;https://uptobox.com/qw7bjs853mng
DON’T GIVE UP: A Cynical Tale Switch NSP XCI Base (eShop);https://1fichier.com/?kr1tfxyn4rjoruji0kqa&af=2850246
DON’T GIVE UP: A Cynical Tale Switch NSP XCI Base + v1.1.6 (Patched);https://1fichier.com/?0578vb3khnq72gevsaks&af=2850246
DOOM 1 (1993) Switch NSP XCI NSZ Base NSP;https://drive.google.com/open?id=1kp-AtPQKMkM7njtG-22fd1ZHiZ1cd0Wo
DOOM 1 (1993) Switch NSP XCI NSZ Base NSZ;https://uptobox.com/jnlx426uiw9x
DOOM 1 (1993) Switch NSP XCI NSZ Ofline Fix;https://drive.google.com/open?id=1Y65NE9NnFHj_mrqSY2E8L1yWVr5m8Jw6
DOOM 2 Switch NSP XCI NSZ Base;https://drive.google.com/uc?export=download&id=1xZ-V2_LvVQySh5bTj-AYEOirtkIQgpjc
DOOM 2 Switch NSP XCI NSZ Base (eShop);https://drive.google.com/open?id=1wWZ6D5CdU_LhMGo6K7_sCnpk-dPISWOa
DOOM 2 Switch NSP XCI NSZ Offline Fix;https://drive.google.com/open?id=1eu7bG2x0CpgqG-bUio95aYGf8_8LWpkt
DOOM 3 Switch NSP XCI NSZ Base;https://uptobox.com/ybia1qrwuue0
